CodigoExterno,Nombre,CodigoEstado,FechaCierre
5413-117-LE25,EQUIPAMIENTO CARRERA DE KINESIOLOGÍA CAMPUS PUERTO MONTT,5,2025-10-09 17:30:00
5413-123-LP25,CONVENIO DE SUMINISTRO POR SERVICIO DE ARRIENDO DE VEHICULOS PARA EL TRASLADO DE ALUMNOS FUNCIONARIOS E INVITADOS DE LA UNIVERSIDAD DE LOS LAGOS EN OSORNO Y PUERTO MONTT,5,2025-10-16 15:30:00
5413-124-LE25,ADQUISICIÓN DE TAPAS PAJARERAS PARA BALSAS JAULAS DE PISCICULTURA LAGO RUPANCO – UNIVERSIDAD DE LOS LAGO,5,2025-10-16 15:30:00
5413-125-LE25,ADQUISICIÓN DE FLOTADORES PARA BALSAS JAULAS DE PISCICULTURA LAGO RUPANCO,5,2025-10-06 16:00:00
5413-126-LE25,COMPRA DE EQUIPAMIENTO. CARRERA DE ENFERMERÍA CAMPUS PUERTO MONTT,5,2025-10-13 15:05:00
5423-10-LP25,CAMBIO CUBIERTA CENTRO DE ACONDICIONAMIENTO FÍSICO,5,2025-10-22 15:30:00
5423-9-LP25,EQUIPAMIENTO E INSUMOS PARA CARRERA DE TEC. MEDICA,5,2025-10-21 15:30:00
5441-10-LE25,GESTIÓN PASAJES INTERNACIONALES Y SEGUROS,5,2025-10-10 15:00:00
5441-8-LE25,OBRAS GENERALES DE MANTENCIÓN Y REMODELACIÓN,5,2025-10-16 17:00:00
5441-9-LE25,SUMINISTRO E INSTALACIÓN DE AIRES ACONDICIONADOS,5,2025-10-06 15:00:00
545598-33-LE25,Mantenimiento de Infraestructura de Establecimientos de APS PMI 2025,5,2025-10-06 15:01:00
545774-55-LQ25,CONCESIÓN DE ESTACIONAMIENTO DE ESPACIOS PÚBLICOS,5,2025-10-15 15:30:00
545774-58-LE25,ADQUISICIÓN E INSTALACIÓN DE KITS SANITARIOS PARA PERSONAS MAYORES ,5,2025-10-06 15:01:00
545774-61-LR25,MANTENCIÓN SUMINISTRO E INSTALACIÓN DE ELEMENTOS,5,2025-10-06 15:01:00
545774-63-LP25,SERVICIO DE ASEO PARA ED. CONSISTORIAL,5,2025-10-17 15:30:00
5472-14-LE25,HABILITACIÓN SONDAJE SSR IÑAQUE-HUILLON,5,2025-10-13 15:30:00
5472-15-LE25,TALLER PARA VEHICULOS FISCALES DPR LOS RIOS,5,2025-10-09 16:00:00
5473-2-LE25,SERVICIO DE TELEFONÍA IP DPR ARICA Y PARINACOTA,5,2025-10-06 16:18:00
547640-20-LE25,MEJORAMIENTO Y HABILITACIÓN SALA RX DENTAL ,5,2025-10-17 15:00:00
5482-102-LR25,CONSERVACIÓN DE VEREDAS AV. IRARRÁZAVAL COMUNA DE ÑUÑOA BIP 40055459,5,2025-11-10 15:00:00
5482-104-LR25,CONCESIÓN SERVICIO DE BARRIDO Y LIMPIEZA URBANA,5,2025-10-06 15:00:00
5482-105-LR25,SERVICIO DE DESMANCHE Y OTROS,5,2025-10-13 15:15:00
5482-108-LE25,“PRODUCCIÓN Y DESARROLLO Y ACTIVIDADES MASIVAS PARA LAS PERSONAS MAYORES 2025”,5,2025-10-06 15:00:00
5482-58-LP25,REPOSICIÓN VEREDAS PERIMETRALES distintos sectores,5,2025-10-20 15:00:00
5482-64-LP25,MEJORAMIENTO DE FACHADAS Y CARTELES DE LOCALES COMERCIALES DE VILLA FREI,5,2025-10-20 15:00:00
5482-78-LP25,CONST. DE ELEMENTOS VIALES INCLUSIVOS,5,2025-10-06 15:00:00
5482-83-LR25,SERVICIO DE ARRIENDO PARA LA IMPLEMENTACIÓN HABILITACIÓN INSTALACIÓN CONFIGURACIÓN Y MANTENCIÓN DE CENTRAL DE MONITOREO DE VIDEOVIGILANCIA CON GESTIÓN INTELIGENCIA ARTIFICIAL DETECCIÓN DE PATRONES DE COMPORTAMIENTO ANALÍTICA Y SITUACIONAL E INTEGRA,5,2025-10-15 20:00:00
5482-84-LP25,CONCESIÓN PARA LA INSTALACIÓN Y EXPLOTACIÓN DE PUBLICIDAD EN BNUP,5,2025-11-19 15:00:00
5482-89-LR25,MEJORAMIENTO SISTEMA DE LUMINARIAS VIALES SECTOR ORIENTE COMUNA DE ÑUÑOA BIP 40036456,5,2025-11-17 15:01:00
5482-94-LR25,ADQUISICIÓN DE TARJETAS GIFTCARD DE ALIMENTOS PARA LA MUNICIPALIDAD DE ÑUÑOA 2026,5,2025-10-10 10:00:00
5482-95-LE25,“SERVICIO DE ASEO DE LOCALES DE VOTACIÓN ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS AÑO 2025 COMUNA DE ÑUÑOA”,5,2025-10-14 10:00:00
5482-96-LP25,“SERVICIO DE REPARACIÓN MONTAJE Y DESMONTAJE DE CÁMARAS SECRETAS MONTAJE DE URNAS  Y HABILITACIÓN MESAS DE VOTACIÓN  ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS AÑO 2025 COMUNA DE ÑUÑOA”,5,2025-10-13 15:01:00
5482-97-LE25,“ARRIENDO E INSTALACIÓN DE CARPAS E ILUMINACIÓN PARA LOCALES DE VOTACIÓN   ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS AÑO 2025 COMUNA DE ÑUÑOA”,5,2025-10-13 15:01:00
548850-6-L125,"TRABAJOS MENORES EDIFICIO IPS ANTOFAGASTA, CALAMA, TALTAL, TOCOPILLA Y MEJILLONES”  E1/O2/RT9",5,2025-10-06 15:30:00
548868-5-LQ25,SERVICIO DE ASEO IPS LOS LAGOS,5,2025-10-20 15:30:00
548874-70-LR25,SER. TELECOMUNICACIONES A NIVEL NACIONAL PARA IPS,5,2025-10-09 15:30:00
548875-17-LE25,SERVICIO SUMINISTRO MATERIAL IMPRESO PARA DIFUSION,5,2025-10-15 15:30:00
5490-2-LQ25,Servicio de Guardias de Seguridad,5,2025-10-13 15:01:00
5512-20-LP25,Adquisición de equipamiento y softwares especializados UTA 24991,5,2025-10-16 16:00:00
5520-56-LE25,SERVICIO DE MANTENCIÓN EQUIPOS AIRE ACONDICIONADO,5,2025-10-09 15:00:00
5520-57-LE25,Servicio Producción de Stand para Ferias y Eventos,5,2025-10-06 17:00:00
5520-58-LE25,Acopio Retiro y Disposición Final Probetas,5,2025-10-07 17:00:00
5520-59-LE25,SERVICIO DE ARRIENDO DE COMPRESORES,5,2025-10-13 17:00:00
552578-23-LP25,CONCESION SERVICIO APARCADERO MUNICIPALIDAD DE SAN RAFAEL,5,2025-10-06 18:00:00
552578-25-LP25,MEJORAMIENTO ÁREA VERDE SECTOR COOPERATIVA,5,2025-10-06 15:00:00
552757-7-LP25,Banqueteria y Local Para “Jornada Regional Mejoría De La Equidad En Salud Rural 2025”,5,2025-10-15 17:42:00
552975-80-LE25,ARRIENDO DE PLATAFORMA DE GESTIÓN ESCOLAR INTEGRAL,5,2025-10-13 16:00:00
553368-8-LQ25,SERVICIOS EN PRENSA ESCRITA DIGITAL Y RADIO,5,2025-10-16 16:00:00
5538-19-LE25,ADQUISICIÓN DE MATERIAL NO FUNGIBLE 2025,5,2025-10-15 17:00:00
5539-24-L125,Mantención de Áreas Verdes y Plantas de Interior,5,2025-10-14 13:00:00
5539-26-LE25,IMPRESIÓN HOJAS DE RESPUESTA PAES INVIERNO 2027,5,2025-10-07 16:00:00
5539-27-LQ25,Servicio de Impresión de Folletos Invierno ,5,2025-10-16 16:00:00
5539-29-LE25,SERVICIO DE SUMINISTRO DE TÓNERS Y CONSUMIBLES,5,2025-10-07 16:00:00
5539-30-LE25,Aplicación Web de Traducción en Línea,5,2025-10-07 16:00:00
5539-31-LE25,RENOVACIÓN DE LICENCIAS DE SOFTWARE,5,2025-10-07 16:00:00
5539-33-LP25,IMPRESIÓN HOJAS RESPUESTA PAES VERANO ADM 2027,5,2025-10-21 16:00:00
5558-18-LE25,Compra de insumos para capacitación.,5,2025-10-13 16:00:00
5561-6-LE25,E1O2RT9 CONSULTORIA 10 PLANES DE MANEJO SIRDS,5,2025-10-10 15:00:00
556372-1-LP25,PP 133 TARJETAS DE NAVIDAD GIFT CARD. E1O2RT9,5,2025-10-14 15:00:00
557639-83-LE25,CAPACITACIONES HABILIDADES CLINICAS MEDICOS APS,5,2025-10-07 10:00:00
557639-84-LE25,CAPACITACIONES PARA MEJORAR CALIDAD ATENCIÓN APS,5,2025-10-08 09:45:00
557639-85-LE25,EQUIPOS E INSUMOS TECNOLOGICOS PROGRAMA MAIS,5,2025-10-06 15:00:00
557639-86-LE25,Servicio de control de asistencia de trabajadores,5,2025-10-09 16:45:00
557639-87-LE25,EQUIPAMIENTO MÉDICO PARA PROGRAMA CECOSF,5,2025-10-06 15:30:00
5583-2-LQ25,CREP,5,2025-10-20 16:00:00
5586-170-LE25,JG ADQUISICIÓN DE INSUMOS Y REACTIVOS PARA BIOMEDICINA,5,2025-10-06 15:01:00
5586-171-LQ25,CONTRATACIÓN TRIANUAL DE LICENCIAS GOOGLE WORKSPACE EDUCATION PLUS,5,2025-10-10 09:00:00
5586-172-LE25,BC ADQUISICIÓN DE EQUIPOS STEM PARA EDUCACIÓN PARVULARIA,5,2025-10-06 15:01:00
5586-173-LE25,BC Alhajamiento y mobiliario para el campus Pucón de la Universidad de La Frontera,5,2025-10-06 15:01:00
5586-174-LE25,ASESORÍA EN COMUNICACIÓN ESTRATÉGICA PARA DISEÑAR E IMPLEMENTAR UNA ESTRATEGIA DE DIFUSIÓN,5,2025-10-06 15:30:00
5586-176-LE25,SEGURO DE BIENES MUEBLES UNIVERSIDAD DE LA FRONTERA,5,2025-10-09 09:00:00
5586-177-LE25,BR SERVICIO DE DIFUSIÓN EN MEDIO RADIAL CON PRESENCIA EN LAS REGIONES: METROPOLITANA DE LOS RIOS DE LOS LAGOS Y LA ARAUCANÍA,5,2025-10-10 10:00:00
5586-178-LE25,BR SERVICIO DE DIFUSIÓN EN MEDIO IMPRESO Y DIGITAL EN LAS REGIONES: DE LOS RIOS DE LOS LAGOS Y LA ARAUCANÍA,5,2025-10-10 10:00:00
5586-179-LE25,JG ADQUISICIÓN DE EQUIPAMIENTO DE LABORATORIO PARA NUCLEO DE DESARROLLO CIENTIFICO TECNOLOGICO EN BIORECURSOS DE LA UNIVERSIDAD DE LA FRONTERA,5,2025-10-13 15:30:00
5586-180-LE25,BC DISEÑO Y PRODUCCIÓN DE CÁPSULAS AUDIOVISUALES INFORMATIVAS,5,2025-10-13 15:01:00
5586-181-LE25,BR ADQUISICIÓN DE EQUIPAMIENTO COMPUTACIONAL Y AUDIOVISUAL,5,2025-10-14 10:00:00
558836-5-LQ25,CONSTRUCCIÓN SALAS MODULARES ESCUELA LAS DUNAS DE PANGUE LOS ÁLAMOS 1-C-2025-103”,5,2025-11-03 16:00:00
558869-65-LE25,Traslado de alumnos pertenecientes a CMDS,5,2025-10-07 18:00:00
5592-9-LQ25,SERVICIO DE ASEO PARA REPOL LOS RIOS,5,2025-10-23 15:00:00
5594-12-LQ25,Prestaciones Asistenciales en Punta Arenas,5,2025-10-13 16:00:00
559511-18-LR25,CONSERVACIÓN INTEGRAL LICEO COMERCIAL A- 12 ANTOF,5,2025-10-20 18:00:00
559511-20-B225,Adquis inst y OOCC ascensores UE F-94 y A-22,5,2025-10-20 15:30:00
5596-3-O125,CONST. CENTRO CONVENCIONES PUEBLOS ORIGINARIOS AYP,5,2025-10-21 10:55:00
5602-42-L125,"CONSULTORÍA “ESTUDIO DE MECÁNICA DE SUELOS EN EL TERRENO DESTINADO PARA LA CONSTRUCCIÓN DE LA SECRETARÍA REGIONAL MINISTERIAL DE LA REGIÓN DE ARICA Y PARINACOTA, EN LA CIUDAD DE ARICA”",5,2025-10-07 09:00:00
5610-13-LE25,LICITACIÓN PARA LOS SERVICIOS DE ASEO Y SEGURIDAD,5,2025-10-08 17:00:00
5610-14-LR25,Servicio de Laboratorios Dentales,5,2025-10-23 17:00:00
5611-11-LE25,ADQUISICION DE MATERIAL INSTRUMENTAL PARA EL DEPARTAMENTO TECNICO DEL SERVIU REGION DE ARICA Y PARINACOTA,5,2025-10-10 15:00:00
5617-7-LP25,AMPLIACIÓN RED DE MONITOREO DE AGUA SUBTERRÁNEA,5,2025-10-14 20:00:00
5617-8-LE25,DISEÑO ESTACIÓN FLUVIOMÉTRICA RÍO BLANCO,5,2025-10-09 12:00:00
564162-111-LE25,Solicitud N 85300 - Suscripción software.,5,2025-10-09 12:00:00
564162-112-L125,COMPRA DE MOBILIARIO  / CDP 86163 CC 112,5,2025-10-09 15:00:00
564162-113-L125,Solicitud N° 85944 - software/equipo - CC11 / PS 1471,5,2025-10-08 15:00:00
564162-114-L125,EQUIPAMIENTO COMPUTACIONAL / CDP 86528 CC 16,5,2025-10-10 15:00:00
5642-16-LE25,SS DE PRODUCCIÓN FOMENTO DE LA CULTURA Y LAS ARTES,5,2025-10-09 15:01:00
5647-5-LP25,MATERIALES HERRAMIENTAS ARTEFACTOS Y GRIFERÍAS,5,2025-10-15 16:00:00
5647-6-LP25,CONCESIÓN DE CAFETERÍA TECNOAULA,5,2025-10-21 16:00:00
5661-35-O125,"HABILITACION CAPTACIONES NIEBLA, VALDIVIA",5,2025-10-06 15:00:00
5661-38-LE25,SERVICIO ASISTENCIA Y ATENCIÓN CONTI SSR LOS RÍOS,5,2025-10-08 12:00:00
5684-15-LR25,Mantención AA BO,5,2025-10-16 18:00:00
568658-36-LE25,HABILITACION BODEGA EN CESFAM DR JUAN CARLOS BAEZA,5,2025-10-10 09:00:00
568963-22-LE25,Servicio de mantención preventiva y correctiva de equipos de aire acondicionado de ChileValora,5,2025-10-07 15:00:00
5701-14-LE25,ADQUISICION SERVICIO MANTENCION REPARACION DIPECAR,5,2025-10-08 09:00:00
5701-15-LE25,ADQUISICION FLYERS DEPTO. P6,5,2025-10-13 15:05:00
5701-9-LE25,ADQUISICION CINTAS PARA IMPRESORA TERMOLAMINADO P7,5,2025-10-14 10:00:00
5707-4-LQ25,Servicio de administración de sala cunas,5,2025-10-27 16:00:00
5709-1-LR25,Diseño Instruccional y Desarrollo Cursos E-Learnin,5,2025-11-03 16:00:00
5722-20-LR24,REPOSICIÓN SUBCOMISARÍA CARABINEROS CRISTI GALLO,5,2025-10-09 09:59:00
5722-6-O125,Reposición Edificio Consistorial Lanco,5,2026-04-07 09:59:00
5733-1-LQ25,pasajes aéreos internacionales,5,2025-10-23 16:00:00
5737-12-LP25,LENTES OPTICOS PROGRAMA,5,2025-10-21 15:00:00
5740-22-LR25,HABILITACION EDIFICIO ADMINISTRATIVO CDP LA UNION,5,2025-10-30 10:30:00
5740-23-LE25,SERVICIO DE RETIRO DE CUBIERTAS ASBESTO CEMENTO.,5,2025-10-16 18:00:00
5742-3-LE25,SERVICIO DE ALIMENTACIÓN ALOJAMIENTO Y SALONES,5,2025-10-08 15:30:00
5750-16-LE25,Adq. de Neumáticos para DRV-Arica y Parinacota.,5,2025-10-13 15:02:00
5750-17-LQ25,Adquisición de emulsiones asfálticas para la DRV-Región de Arica y Parinacota.,5,2025-10-13 15:30:00
5751-5-LE25,Contratacion de consultoria de ingenieria para EP,5,2025-10-09 16:50:00
5752-23-LR25,CONST.CIRCUITO AV.E INST. DE SEÑALETICA Y RED. VEL,5,2025-10-14 12:00:00
5752-24-LQ25,CONSERVACIÓN DE DIVERSAS CALLES DE TALCAHUANO,5,2025-10-16 12:00:00
5752-25-LE25,REP. Y MANT. LICEO A-21 ALMIRANTE ESPINA RITCHIE,5,2025-10-15 12:00:00
5752-26-LR25,CONST.CARPETA MULT.y MEJ. A.VDES.BARRIO V. PARAISO,5,2025-10-28 12:00:00
5752-27-LQ25,PAVIMENTACIÓN C.PTO. EDÉN CERRO GUINDO THNO,5,2025-10-29 12:00:00
5756-5-LP25,SERVICIO DE CONCESIÓN DE CASINO Y CAFETERÍA FAU,5,2025-10-13 15:01:00
5756-6-LQ25,ARRIENDO DE EQUIPOS NUEVOS DE IMPRESIÓN,5,2025-10-13 15:01:00
5768-2-LQ25,SERVICIO DE RED INTERNET Y CONECTIVIDAD,5,2025-10-20 16:00:00
5769-1-LE25,SERVICIO DE TALLER OUTDOOR DE INTEGRACIÓN,5,2025-10-13 15:30:00
5769-2-LP25,SERVICIO DE ACCESO A APLICACIÓN MÓVIL DE INGLÉS,5,2025-10-14 15:31:00
577289-2-LR25,Servicio mantención soporte mesa de ayuda VUMAR,5,2025-10-23 15:00:00
577290-3-LP25,Evaluación y Mejora del Recaudo Electrónico,5,2025-10-22 15:00:00
5783-14-LP25,CONSTRUCCIÓN CENTRO COMUNITARIO CHAN CHAN RÍO NEGRO,5,2025-10-17 17:00:00
5783-15-LP25,CONSTRUCCIÓN CENTRO COMUNITARIO CHEQUEMÓ RÍO NEGRO,5,2025-10-17 17:00:00
5783-16-LP25,MEJORAMIENTO ESCUELA RÍO NEGRO,5,2025-11-03 17:00:00
5807-4-LE25,CAMBIO PISO MULTICANCHA,5,2025-10-06 16:30:00
5839-3-LE25,SERVICIO EXAMENES CONFIRMACION DE DROGAS ,5,2025-10-06 16:00:00
584146-18-LE25,EQUIPOS E INSUMOS OTORRINO - UAPORRINO,5,2025-10-09 12:00:00
584264-40-LR25,PLAN MANTENIMIENTO PUNTOS DE PARADA  INDEPENDENCIA,5,2025-10-27 15:05:00
584264-42-LE25,ENCUESTA COMUNAL DE BIENESTAR INDEPENDENCIA,5,2025-10-13 15:05:00
584264-43-LQ25,APERTURA DE CUENTAS CORRIENTES INDEPENDENCIA,5,2025-10-09 15:05:00
584264-46-LR25,ADQUISICIÓN 6 VEHÍCULOS ELÉCTRICOS PARA SEGURIDAD,5,2025-10-15 15:05:00
584264-47-LE25,ADQ. DE JUGUETES PARA NAVIDAD 2025,5,2025-10-13 15:05:00
584385-9-LE25,TRASLADO DE PERSONAL A LOCALES DE VOTACIÓN.,5,2025-10-13 15:30:00
585-11-LR25,Serv de Telecomunicaciones Telef IP y Seg Perimet,5,2025-10-06 15:00:00
585-14-LP25,Contratación de Licenciamiento VMware o Similares,5,2025-10-06 15:00:00
5855-30-LE25,ADQ CONTENEDORES DE BASURA PARA LOCALIDADES,5,2025-10-13 19:52:00
5858-10-LE25,Reposición de Pérgola de la Plaza de Esquiña,5,2025-10-09 15:00:00
5858-11-LP25,Construcción Equipamiento Turístico de Codpa,5,2025-10-28 15:00:00
586-30-LS10,Servicios Profesionales Especializados; Ingeniero Desarrollador de Sistemas.,5,
586-54-LR25,Proyecto de refrigeración y extinción incendio ,5,2025-10-13 15:01:00
586-60-LQ25,Desarrollo sistema de gestión documental,5,2025-10-08 15:00:00
586-63-LE25,Consultoría Estudio estructural para reparación,5,2025-10-13 15:01:00
586-67-LP25,Dispositivos de seguridad Firewall Cisco 3110,5,2025-10-16 15:00:00
586-68-LP25,Adquisición de licencias de software Redhat,5,2025-10-06 15:00:00
587-62-LP25,SELICO 451,5,2025-11-04 15:10:00
587-63-LQ25,SELICO 515-2025 Renovación 170 licencias Autodesk,5,2025-10-07 15:10:00
587-67-LE25,SELICO 568-2025 ACCESORIOS COMPUTACIONALES,5,2025-11-03 15:10:00
587-69-LE25,SERVICIO DE MANEJO DE DESECHOS TECNOLÓGICOS,5,2025-11-20 15:10:00
587-70-LE25,MATERIALES DE CONSTRUCCIÓN,5,2025-11-04 15:10:00
5877-37-L125,SEREMI DE LOS RIOS REQUIERE CONTRATAR SERVICIO DE ESTRATEGIA COMUNICACIONAL PARA EL FOMENTO LECTOR EN EL MARCO DEL PLAN REGIONAL DE LA LECTURA DE LOS RÍOS,5,2025-10-06 15:00:00
5877-38-L125,"SEREMI DE LOS RIOS REQUIERE SERVICIO DE PRODUCCIÓN INTEGRAL, APOYO TÉCNICO, OPERATIVO Y LOGÍSTICO PARA EL DESARROLLO DE FICHA DEL PROYECTO DENOMINADO: PREMIOS REGIONALES DE LAS ARTES Y LAS CULTURAS 2025 - LOS RÍOS, DEL PROGRAMA FORTALECIMIENTO DE LA IDENT",5,2025-10-06 15:00:00
5877-39-LE25,SEREMI DE LOS RIOS REQUIERE SERVICIO PRODUCCIÓN,5,2025-10-13 15:30:00
5877-40-L125,"SEREMI DE LOS RIOS REQUIERE SERVICIO DE PRODUCCIÓN INTEGRAL, APOYO TÉCNICO OPERATIVO Y LOGÍSTICO PARA EL PROCESO DE CONSOLIDACIÓN DEL SISTEMA DE GOBERNANZA REGIONAL DE LA RED DE PUNTOS DE CULTURA LOS RÍOS DEL PROGRAMA PUNTOS DE CULTURA COMUNITARIA DE LA S",5,2025-10-09 15:00:00
5877-41-LE25,SERVICIO DE PRODUCCIÓN INTEGRAL PARA EL DESARROLLO,5,2025-10-13 16:17:00
588809-16-LE25,EVENTO DÍA DEL PROFESOR 2025,5,2025-10-06 15:00:00
5890-49-LQ25, KIT PLANIMETRIA FORENSE - PNCO DECRETO 154,5,2025-10-20 15:00:00
5890-54-LR25,PROCESO VEHICULOS OPERATIVOS MT-0,5,2025-10-30 15:05:00
5890-59-LQ25,VEHICULOS OPERATIVOS PNCO DECRETO 154 ,5,2025-10-21 15:00:00
5890-65-LR25,ADQUISICION DE 06 SOFTWARE PARA LA EXTRACCION DE DATOS FORENSES - PNCO DECRETO 154,5,2025-10-14 15:00:00
5890-66-LR25,SISTEMA DE INTELIGENCIA CELULAR ACTIVA  - PNCO DECRETO 154,5,2025-10-27 15:00:00
5890-68-LQ25,22 EQUIPOS COMPUTACIONALES POTENCIADOS PNCO 2024  ,5,2025-10-13 15:05:00
5895-4-O125,Global Mixta NSyPU Valdivia Sector Norte Etapa IV,5,2025-11-06 08:00:00
5905-12-L125,MATERIALES Y EQUIPAMIENTOS MENORES PROGRAMA REHABILITACIÓN INTEGRAL 2025,5,2025-10-13 16:00:00
5905-13-LE25,MATERIALES E INSUMOS PROGRAMA FOMENTO DE PARTICIPACIÓN COMUNITARIA,5,2025-10-10 16:00:00
5908-31-LP25,DISEÑO PROYECTO CONSTRUCCIÓN PLAZA PÚBLICA SIBAYA,5,2025-10-24 16:00:00
591-22-LR25,Servicio Cobranza Judicial y Otras Acreencias,5,2025-10-13 15:01:00
591-23-LP25,SERVICIO DE CONTROL DE ASISTENCIA DEL PERSONAL,5,2025-10-09 16:00:00
591-25-LR25,Sistema de Kioskos de Autoatención,5,2025-10-28 16:00:00
591-26-LR25,SERVICIOS DE SALUD DE RESOLUCIÓN DE PATOLOGÍAS AGUDAS O REAGUDIZADAS DE PACIENTES EN ESTADO CRÍTICO,5,2025-10-27 16:00:00
591-27-LR25,SERV RECAUDACIÓN ELECTR COTIZACIONES SALUD,5,2025-11-11 16:00:00
591376-13-LP25,Entidad Ejecutora PDTI La Unión,5,2025-10-06 15:30:00
591376-14-LP25,Programa de Mejoramiento Genético INDAP 2025-2027,5,2025-10-21 15:30:00
592-62-LR25,ARRIENDO DE IMPRESORAS MULTIFUNCIONALES,5,2025-10-28 20:00:00
592-64-LR25,SERVICIO DE IMPRESIÓN ENCUADERNACIÓN EMBOLSADO,5,2025-10-22 20:00:00
592-70-LQ25,SERVICIO DE IMPRESIÓN DE TEXTOS ESCOLARES,5,2025-10-21 20:00:00
592-71-LP25,SERVICIO DE ELABORACIÓN DE UNA PROPUESTA,5,2025-10-16 20:00:00
592-73-LP25,IMPRESION DE DOCUMENTOS DE EVALUACIÓN FORMATIVA,5,2025-10-15 20:00:00
593951-81-LR25,SERVICIOS GESTIONADOS PARA CONTINUIDAD OPERATIVA,5,2025-10-07 15:00:00
593951-93-LQ25,SERVICIOS GESTIONADOS LEGACY PLATAFORMA IBM POWER,5,2025-10-14 15:00:00
593951-94-LE25,SUSCRIPCION DE LICENCIAS SOFTWARE AUTODESK AUTOCAD,5,2025-10-13 15:01:00
593951-95-LE25,GARANTÍAS HPE INFRA. HCI Y UN. ROBOTICA LTO-8,5,2025-10-10 15:00:00
594965-21-LE25,ADQUISICIÓN DE PECHERAS Y COFIAS DE ALIMENTACION DE LA REGIÓN DE O’HIGGINS,5,2025-10-10 15:00:00
594965-24-LE25,OBRAS HABILITACIÓN DE PATIOS DE SERVICIO JI,5,2025-10-09 15:00:00
5951-2-LE25,Compra equipos Laboratorio bioanálisis TM,5,2025-10-15 10:30:00
5955-19-L125,ALTERNADOR - ASIENTO RETROEXCAVADORA,5,2025-10-08 11:34:00
5955-20-L125,ATENCIONES OFTALMOLOGICAS,5,2025-10-08 15:00:00
595636-8-LE25,SERVICIO DE AUDITORÍA EXTERNA AÑO 2025,5,2025-10-13 16:00:00
595824-3-LR25,SEG. U. EMERG 3ER PISO S. MENTAL Y POET. LOGIST,5,2025-10-23 14:26:00
598-30-LP25,SERVICIO DE ARRIENDO DE SISTEMA DE GESTIÓN DE FILA,5,2025-10-06 15:01:00
598-32-LE25,Mantenimiento de Aire de Precisión Data Center,5,2025-10-06 15:30:00
598-33-LR25,Data Center Recuperación y Respaldos DIPRECA 36M,5,2025-10-27 20:00:00
598-34-LE25,Clasificación Etiquetado e Inventariado de Datos,5,2025-10-13 15:30:00
599-43-LE25,Soporte Sistema de Transferencias y Gastos,5,2025-10-06 18:00:00
599-44-LP25,LICENCIAS DE SOFTWARE AUTOCAD LT O EQUIVALENTE,5,2025-10-10 18:00:00
599-45-LE25,LICENCIAS DE SOFTWARE ACROBAT PRO FOR TEAMS MULTIP,5,2025-10-06 18:00:00
599-46-LE25,SEGURO PARA CONTENIDO DE BIENES E INMUEBLES,5,2025-10-13 18:00:00
599-47-LR25,LICENCIAS DE SOFTWARE ANTIVIRUS PARA JUNJI,5,2025-11-03 18:00:00
603663-12-LR25,SERVICIO DE ALIMENTACIÓN PARA EL PERSONAL DE INDH,5,2025-10-30 15:30:00
605-22-LQ25,ARRIENDO DE IMPRESORAS MULTIFUNCIONALES,5,2025-10-10 15:30:00
605-23-LE25,SERVICIO DE PROGRAMA CALIDAD DE VIDA PARA FUNCIONA,5,2025-10-17 15:00:00
607-43-LR25,CONS Y MANTENCIÓN ASEO INTEGRAL DIVISIÓN ZOOLÓGICO,5,2025-10-22 20:00:00
607-47-LR25,MANTENCIÓN Y RESTAURACIÓN MURAL TUPAHUE,5,2025-11-05 18:00:00
607-55-LP25,SUMINISTRO DE PESCADO DIVISIÓN ZOOLÓGICO,5,2025-10-06 20:00:00
607-56-LE25,SUMINISTRO DE MEDICAMENTOS DE USO VETERINARIO,5,2025-10-13 20:00:00
607-57-LP25,SUMINISTRO SUPLEMENTOS VITAMÍNICOS Y ALIMENTICIOS,5,2025-10-06 20:00:00
607-59-LQ25,CONCESIÓN ESPACIO INST. EXPLOTACIÓN TIENDA,5,2025-11-04 12:00:00
607-60-LP25,CONSERVACIÓN Y MANTENCIÓN JARDINES ZOOLÓGICO,5,2025-10-21 20:00:00
607-63-O125,HABILITACIÓN PLAZA INCLUSIVA PARQUE MAPOCHO RIO,5,2025-10-09 20:00:00
607-64-LP25,SUMINISTRO ALIMENTOS CONCENTRADOS PARA MAMÍFEROS,5,2025-10-07 20:00:00
608-143-LR25,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE CHILLERS – NUEVO HOSPITAL DR. GUSTAVO FRICKE,5,2025-10-06 15:00:00
608-188-LP25,ADQUISICION DE MASCARILLAS PARA PROCEDIMIENTOS VARIOS,5,2025-10-13 17:32:00
608-202-LP25,DHR  ADQUISICIÓN DE DETERMINACIONES DE HEMOGLOBINA,5,2025-10-21 18:00:00
608-242-LR25,LPA - ADQUISICION MEDICAMENTOS CAE,5,2025-10-06 15:00:00
608-243-LR25,CA_SERVICIO DE MANTENIMIENTO PARA EQUIPOS DE FLUJO LAMINAR DEL NUEVO HOSPITAL DR. GUSTAVO FRICKE,5,2025-10-06 15:00:00
608-245-LR25,GOO ADQUISICION DE EVEROLIMUS,5,2025-10-06 15:08:00
608-247-LP25,LPA - ADQUISICIÓN MEROPENEM,5,2025-10-07 15:00:00
