FechaCierre,Descripcion,Estado,CodigoTipo,TipoConvocatoria,MontoEstimado,Modalidad,EmailResponsablePago,Comprador.NombreOrganismo,Comprador.NombreUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.NombreUsuario,Comprador.CargoUsuario
2025-10-09 15:00:00,"SCHC 245 Adquisición de Tóneres para Impresora MFC-L8900CDW y Tintas para impresora CANON MAXIFY GX7010, para stock Bodega General",,,,,,,,,,,,
2025-10-10 20:00:00,"SCHC 244 MEJORAMIENTO Y CAMBIO DE PUERTA BOX PROGRAMA DE ALIMENTACIÓN COMPLEMENTARIA DEL ADULTO MAYOR DEL CESFAM PUEBLO NUEVO, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS",,,,,,,,,,,,
2025-10-10 15:30:00,SCHC N°247 Servicio de internet satelital y telefonía IP para posta Collimallin y Conoco,,,,,,,,,,,,
2025-10-14 18:00:00,"SCHC 246 SERVICIO DE PAVIMENTACIÓN DE VEREDA ENTRE CESFAM PUEBLO NUEVO Y FARMACIA, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS",,,,,,,,,,,,
2025-10-13 15:01:00,Adquisición de medallas copas y trofeos,,,,,,,,,,,,
2025-10-06 15:00:00,Adquisición e instalación de Campana Extractora de gases- Solicitud N° 85897 - CC47,,,,,,,,,,,,
2025-10-13 15:01:00,CONTRATACIÓN DE ORGANISMO TÉCNICO DE CAPACITACIÓN,,,,,,,,,,,,
2025-10-06 15:00:00,Adquisición e instalación de aires acondicionados,,,,,,,,,,,,
2025-10-09 15:00:00,ADQUISICIÓN CÁMARA HIPERBÁRICA MULTIPLAZA Y EQUIPO,,,,,,,,,,,,
2025-10-16 17:00:00,ADQUISICIÓN DE EQUIPOS INSTALACIÓN IMPRESORAS NHA,,,,,,,,,,,,
2025-10-06 17:25:00,REPOSICIÓN MOBILIARIO CLINICO H. DE CASTRO,,,,,,,,,,,,
2025-11-03 15:01:00,DISPENSADORES DE FARMACOS Y COLUMNAS DE DISPENSACION PROYECTO NHA,,,,,,,,,,,,
2025-10-06 17:00:00,C.S. SILLAS DE RUEDAS GES AÑO 2025-2026,,,,,,,,,,,,
2025-10-06 15:00:00,LICITACION UNIFORMES FUNCIONARIOS SAMU CHILOE,,,,,,,,,,,,
2025-10-10 17:00:00,CONTRATACIÓN DE SERVICIOS DE TECNÓLOGO MÉDICO,,,,,,,,,,,,
2025-10-10 17:00:00,ADQUISICIÓN EQUIPOS INFORMATICOS COSAM QUELLON,,,,,,,,,,,,
2025-10-08 16:00:00,CONTRATO DE SUMINISTRO DE PLACAS DE TIBIA DISTAL BLOQUEADA Y NO BLOQUEADA PARA EL HOSPITAL SAN JUAN DE DIOS DE CURICÓ.,,,,,,,,,,,,
2025-10-22 16:30:00,CONTRATO DE SUMINISTRO DE INSUMOS TRAUMATOLOGICOS PARA CADERA,,,,,,,,,,,,
2025-10-08 15:01:00,Mantenimiento Infraestructura de datos y electrica,,,,,,,,,,,,
2025-10-06 17:00:00,SISTEMA INFORMATICO DE GESTION Y ADM. REC. PEDAGOG,,,,,,,,,,,,
2025-10-06 17:54:00,UNIDADES DEMOSTRATIVAS PRODESAL,,,,,,,,,,,,
2025-10-08 19:07:00,CAPACITACIONES Y GIRAS TÉCNICAS USUARIOS PRODESAL,,,,,,,,,,,,
2025-10-08 15:00:00,SERVI CIO DE CALCULO ESTRUCTURAL Y REVISOR INDEP,,,,,,,,,,,,
2025-10-10 09:00:00,PRODUCCIÓN DE EVENTOS JINETEADA 2025,,,,,,,,,,,,
2025-10-13 15:01:00,Producción de evento Cena y show aniversario 2025,,,,,,,,,,,,
2025-10-13 15:01:00,Adquisición de tintas y toners para dependencias municipales,,,,,,,,,,,,
2025-11-05 19:59:00,HABILITACIÓN DE OFICINAS MINISTERIO PÚBLICO,,,,,,,,,,,,
2025-10-20 15:00:00,PÓLIZAS DE SEGUROS DE INCENDIO SISMO Y ADICIONALE,,,,,,,,,,,,
2025-10-30 18:00:00,Mantenimiento Sistema CCTV Fiscalía Nacional,,,,,,,,,,,,
2025-10-09 19:30:00,RETIRO TRANSPORTE Y DISPOSICION FINAL REAS,,,,,,,,,,,,
2025-10-17 15:01:00,MEJORAMIENTO INTEGRAL CESFAM LO HERMIDA 10031886,,,,,,,,,,,,
2025-10-08 15:01:00,CIRCULACIÓN EXTERIOR CESFAM CSH 10032158,,,,,,,,,,,,
2025-10-17 15:00:00,LIC.RETI.TRASLADODISPOSICIONELIMINACION 10032133,,,,,,,,,,,,
2025-10-13 15:03:00,IMPL.SISTEMA Y ARRIENDO DE EQUIPAMIENTO 10032161,,,,,,,,,,,,
2025-10-06 15:01:00,IMPLEMENTOS DEPORTIVOS COLEGIOS REDUCA 10032147,,,,,,,,,,,,
2025-10-09 15:01:00,EQUIPO ELECTROGENO DROGUERIA- COSAM 10032143,,,,,,,,,,,,
2025-10-23 15:00:00,Mantención Instalaciones de GAS REDUCA 10032153,,,,,,,,,,,,
2025-10-23 15:00:00,Servicio de Ecografía Abdominal 10032149,,,,,,,,,,,,
2025-10-20 15:05:00,SERV.ENCUESTA DE SATISFACCIÓN USUARIA 10032206,,,,,,,,,,,,
2025-10-27 15:01:00,MANTENCION CUENTAS CORRIENTES CORPORATIVA 10031964,,,,,,,,,,,,
2025-10-06 15:01:00,MANTENCIÓN Y SANITIZACIÓN PLAGA  PALOMAS 10032116,,,,,,,,,,,,
2025-10-14 17:00:00,ADQUISICIÓN GABIENTE DE BIOSEGURIDAD,,,,,,,,,,,,
2025-10-14 17:00:00,UNIDADES OFTALMOLÓGICAS MULTIFUNCIONALES,,,,,,,,,,,,
2025-10-06 15:00:00,748 - Contratación servicio de arriendo de equipos de impresión multifuncionales para SERVEL por 24 meses,,,,,,,,,,,,
2025-10-15 15:00:00,761 - CONTRATACIÓN SERVICIO DE PLATAFORMA DE MESA DE SERVICIO ITSM,,,,,,,,,,,,
2025-10-06 15:00:00,Contrato de suministro servicios  de aseo integral,,,,,,,,,,,,
2025-10-13 15:05:00,Contrato de suministro servicio de  vigilancia,,,,,,,,,,,,
2025-10-14 16:00:00,Insumos para toma de muestras Citológicas,,,,,,,,,,,,
2025-10-06 16:00:00,Campana de Filtración de Gases Gama Plug y Play,,,,,,,,,,,,
2025-10-06 16:00:00,Adq. de Ecografo Dopller para Dpto. Kinesiología,,,,,,,,,,,,
2025-10-20 16:00:00,Serv. de eliminación de residuos biopeligrosos,,,,,,,,,,,,
2025-10-21 11:07:00,MEDICAMENTOS USADOS EN GINECOLOGIA ,,,,,,,,,,,,
2025-11-04 16:00:00,CONVENIO DE SUMINISTRO DE ENERGIA ELECTRICA ,,,,,,,,,,,,
2025-10-13 15:30:00,VILLA LOS NEVADOS - SALÓN DE EVENTOS,,,,,,,,,,,,
2025-10-22 15:00:00,JENABIEN - SUMINISTRO DE CARNES ROJAS Y BLANCAS,,,,,,,,,,,,
2025-10-10 12:00:00,BS003 Servicio de Maquinas Expendedoras,,,,,,,,,,,,
2025-10-06 15:00:00,Reparación de letrero - Memo 37018 CC 36,,,,,,,,,,,,
2025-10-09 15:00:00,Servicio de Limpieza de Fosas en Planta de Tratamiento CEREDE - USACH // Memorándum 33430 de CC:036,,,,,,,,,,,,
2025-10-13 15:00:00,"Remoción, reinstalación y  refuerzo estructural de Juego Modular en CEREDE - USACH // MEMO 37048 - CC:036",,,,,,,,,,,,
2025-10-23 16:00:00,CONTRATACIÓN DE SEGUROS DE SALUD CATASTRÓFICO HOSPITALARIO Y DE VIDA,,,,,,,,,,,,
2025-10-27 15:00:00,Adquisición Giftcard Bienestar 2025,,,,,,,,,,,,
2025-10-06 15:00:00,Producción Fiesta de Fin de Año 2025 – USACH,,,,,,,,,,,,
2025-10-09 11:00:00,PC 5581 Telefonía satelital - DINFO-sla,,,,,,,,,,,,
2025-10-27 15:00:00,Salones Aeropuerto-PC 5568-DIPRO-sla,,,,,,,,,,,,
2025-10-20 15:00:00,Servicio de traducción-DINFRAL-PC N 5576-sla,,,,,,,,,,,,
2025-10-10 11:11:00,Mantencion persianas-DESERVI-PC N°5579-MVG,,,,,,,,,,,,
,ACTUALIZACIÓN DEL PLAN DE TRANSPORTE DEL GRAN CONCEPCIÓN,,,,,,,,,,,,
2025-10-07 13:00:00,MUEBLES CLINICOS,,,,,,,,,,,,
2025-10-07 17:00:00,SERVICIO DE CANASTA INTEGRAL DE GINECOLOGIA,,,,,,,,,,,,
2025-10-27 16:00:00,Defensa Penal Indigena para la XV Región,,,,,,,,,,,,
2025-10-27 16:00:00,Defensa Penal migrantes y extranjeros para la XV Región,,,,,,,,,,,,
2025-10-27 16:00:00,Servicio de Defensa Penal Zona 1 - Los Lagos.-,,,,,,,,,,,,
2025-10-27 16:00:00,Ss. de Defensa Penal Indígena Zona 1 y Zona 2,,,,,,,,,,,,
2025-10-15 15:30:00,ADQUISICIÓN DE TENIDA MOTORISTA PARA CARABINEROS ,,,,,,,,,,,,
2025-10-10 15:30:00,ADQUISICIÓN DE CELULARES DE ESTANDAR MILITAR,,,,,,,,,,,,
2025-10-08 15:30:00,OVERHAUL EXCHANGE INTERMEDIATE GEARBOX HELICÓPTERO,,,,,,,,,,,,
2025-10-06 15:30:00,SERVICIO DE PLATAFORMA DE VIDEOCONFERENCIA POR NUBE POR 36 MESES PARA CARABINEROS DE CHILE,,,,,,,,,,,,
2025-10-07 15:30:00,ADQUISICIÓN DE AUDIO CONTROL UNIT PARA HELICÓPTERO,,,,,,,,,,,,
2025-10-07 15:30:00,SERV. OVERHAUL EXCHANGE MOTOR AVIÓN PIPER NAVAJO,,,,,,,,,,,,
2025-10-22 15:30:00,CONTRATACIÓN DEL SERVICIO DE ARRIENDO DE CAMIONETAS 4X4 DOBLE CABINA POR UN PERIODO DE 36 MESES PARA CARABINEROS DE CHILE,,,,,,,,,,,,
2025-10-06 15:30:00,CONTRATACIÓN DEL SERVICIO DE AUDITORIA EXTERNA,,,,,,,,,,,,
2025-10-27 15:30:00,ADQ. GORRA DE UNIFORME P.N.I. MASCULINA,,,,,,,,,,,,
2025-10-16 15:30:00,ADQUISICIÓN DE LICENCIAS DE SOFTWARE,,,,,,,,,,,,
2025-10-29 15:30:00,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL PARQUE VEHICULAR MARCA TOYOTA DE CARABINEROS DE CHILE REGIÓN METROPOLITANA POR UN PERIODO DE 24 MESES,,,,,,,,,,,,
2025-11-03 15:30:00,SUMINISTRO PARKA IMPERMEABLE OPERATIVA UNISEX,,,,,,,,,,,,
2025-10-22 15:30:00,SERVICIO MANTENCION DE JARDINES,,,,,,,,,,,,
2025-10-06 20:00:00,Servicio de Impresión de Folletos,,,,,,,,,,,,
2025-10-14 18:00:00,Servicio de impresión copias y digitalización,,,,,,,,,,,,
2025-10-13 15:30:00,Servicio de Traslado Salida a Terreno Diseño,,,,,,,,,,,,
2025-10-23 20:00:00,Diagnóstico Adm. y Finanzas Ues Estatales,,,,,,,,,,,,
2025-10-13 20:00:00,Fluxómetros para todas las sedes,,,,,,,,,,,,
2025-10-13 20:00:00,Servicio levantamiento de información de titulados,,,,,,,,,,,,
2025-10-13 15:15:00,Servicio tasación de propiedades 32 UTEM ,,,,,,,,,,,,
2025-10-10 08:30:00,Cons Seguridad Vial Monte patria,,,,,,,,,,,,
2025-10-14 09:00:00,"CP RUTA O-910 Y RUTA O-882, STA JUANA PROV. CONCEP",,,,,,,,,,,,
2025-10-14 11:00:00,"CP CNOS. SR Q-135, SR Q-139... LOS ANGELES",,,,,,,,,,,,
2025-10-15 09:00:00,CONSERV Y APLIC SUPRESOR DE POLVO CONCEP 2025-2026,,,,,,,,,,,,
2025-10-16 09:00:00,CONSERV Y APLIC SUPRESOR DE POLVO ARAUCO 2025-2026,,,,,,,,,,,,
2025-10-15 11:00:00,CONSERV Y APLIC SUPRESOR POLVO BIOBIO SUR 25-26,,,,,,,,,,,,
2025-10-16 11:00:00,CONSERV Y APLIC SUPRESOR POLVO BIOBIO NORTE 25-26,,,,,,,,,,,,
2025-11-04 10:00:00,CGM NS Y PU PROV CONCEPCION SUR PONIENTE URBANA II,,,,,,,,,,,,
2025-10-09 15:00:00,Contratación 8 cursos de capacitación,,,,,,,,,,,,
2025-10-13 15:05:00,ADQUISICIÓN DEL SERVICIO DE TELEFONÍA Y BANDA ANCHA MÓVILES POR UN PERIODO DE 24 MESES,,,,,,,,,,,,
2025-10-06 15:00:00,ADQUISICIÓN DE INSUMOS,,,,,,,,,,,,
2025-10-30 15:30:00,CONSTRUCCIÓN CIRC. PAVIMENTOS CAD DIGNA ROSA,,,,,,,,,,,,
2025-10-16 15:00:00,CONSERVACIÓN RED VIAL EL VOLCAN-CRUCE EL VAGABUNDO,,,,,,,,,,,,
2025-10-17 15:00:00,CAMINO BÁSICO POR CONSERVACIÓN: CAMINO X-423,,,,,,,,,,,,
2025-10-17 15:00:00,CAMINO BASICO POR CONSERVACION CAMINO X-439,,,,,,,,,,,,
2025-10-21 15:00:00,REPOSICIÓN PUENTE COLGANTE RIO VARGAS,,,,,,,,,,,,
2025-10-10 16:00:00,Seguro de Salud Dental Catastrófico y de Vida,,,,,,,,,,,,
2025-10-07 17:03:00,"ESTUDIO DE RED DE SALUD, CASABLANCA",,,,,,,,,,,,
2025-10-28 12:00:00,OBRAS DE TERMINACIÓN Y CIERRE PERIMETRAL SEDE SOCIAL VILLA LAS ARAUCARIAS TOMÉ,,,,,,,,,,,,
2025-10-07 10:00:00,CONCESION ESPACIO PARA CARROS FOOD TRUCK AUTONOMOS,,,,,,,,,,,,
2025-10-10 15:00:00,Servicio de Producción de Evento Aniversario UMAG ,,,,,,,,,,,,
2025-10-10 15:00:00,SERVICIO DE MANTENIMIENTO PREVENTIVO A TORRES QUIRURGICAS DE LA MARCA STORZ DEL HOSPITAL PROVINCIAL DEL HUASCO MONSEÑOR FERNANDO ARIZTÍA RUIZ,,,,,,,,,,,,
2025-10-06 15:01:00,SERVICIOS DE CONSULTAS MÉDICAS Y CIRUGIAS VASCULARES PARA PACIENTES DEL HPH,,,,,,,,,,,,
2025-10-06 15:00:00,ADQUISICION DE TELAS PAR EL HPH,,,,,,,,,,,,
2025-10-10 15:00:00,SERVICIO DE MANTENIMIENTO PREVENTIVO DE ESTERILIZADOR DE PEROXIDO DE HIDROGENO DEL HOSPITAL PROVINCIAL DEL HUASCO MONSEÑOR FERNANDO ARIZTÍA RUIZ,,,,,,,,,,,,
2025-10-10 15:00:00,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE HUMIDIFICADORES QUE INCLUYE REPUESTOS DEL HOSPITAL PROVINCIAL DEL HUASCO MONSEÑOR FERNANDO ARIZTÍA RUIZ,,,,,,,,,,,,
2025-10-10 15:00:00,SERVICIO DE MANTENIMIENTO PREVENTIVO DE COMPRESOR DE AIRE LAVANDERÍA DEL HOSPITAL PROVINCIAL DEL HUASCO MONSEÑOR FERNANDO ARIZTÍA RUIZ,,,,,,,,,,,,
2025-10-10 15:07:00,Convenio Estrategias de Salud Bucal año 2025,,,,,,,,,,,,
2025-10-15 15:07:00,Servicios de Procedimientos Y Especialidades Médicas ,,,,,,,,,,,,
2025-10-06 16:30:00,Servicio de Monitoreo Registro y Análisis de Noticias PMG,,,,,,,,,,,,
2025-10-20 18:51:00,COACHING EJECUTIVO ERA-4188,,,,,,,,,,,,
2025-10-07 15:00:00,Servicio de monitoreo de Redes Sociales,,,,,,,,,,,,
2025-10-09 16:00:00,LICENCIAS MICROSOFT OFFICE 365 E1_PMG,,,,,,,,,,,,
2025-10-13 15:30:00,CS sabanillas protectoras camas clínicas,,,,,,,,,,,,
2025-10-24 16:00:00,SERVICIO REAS,,,,,,,,,,,,
2025-10-27 16:00:00,Suministros para tratamiento de peritoneo diálisis,,,,,,,,,,,,
2025-10-27 16:00:00,Determinaciones hormonales y  marcadores tumorales,,,,,,,,,,,,
2025-10-27 16:00:00,Suministro de medios de contrastes,,,,,,,,,,,,
2025-10-09 12:01:00,CONTRATACIÓN DE LOS SERVICIOS DE SEGURIDAD Y VIGILANCIA PARA LOS CONJUNTOS HABITACIONALES ADMINISTRADOS POR EL DEPARTAMENTO GESTIÓN DE VIVIENDAS Y POBLACIONES B.4.,,,,,,,,,,,,
2025-10-22 19:00:00,BASES ADM. Y TÉCNICAS PROYECTO DE CONSERVACIÓN PARA EL CONJUNTO HABITACIONAL ÁLVAREZ DE TOLEDO ADMINISTRADO POR EL DEPARTAMENTO GESTIÓN DE VIVIENDAS Y POBLACIONES B.4 DEPENDIENTE DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS,,,,,,,,,,,,
2025-10-23 19:00:00,REGULARIZACIÓN DEL JARDÍN INFANTIL PETETÍN UBICADO EN LA COMUNA DE PROVIDENCIA ADMINISTRADO POR EL DEPARTAMENTO DE PLANIFICACIÓN Y DESARROLLO SOCIAL B.6 DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS.,,,,,,,,,,,,
2025-10-23 12:00:00,BASES ADM. Y REQUERIMIENTOS TÉC. PROYECTO DE CONSERVACIÓN PARA EL CONJUNTO HABITACIONAL 16 PONIENTE VIÑA DEL MAR ADMINISTRADO POR EL DEPARTAMENTO GESTIÓN DE VIVIENDAS Y POBLACIONES B.4 DEPENDIENTE DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS,,,,,,,,,,,,
2025-10-09 12:00:00,PROYECTO DE REPARACIÓN PARCIAL DE INMUEBLE FISCAL UBICADO EN CALLE CONSTITUCIÓN N°226 COMUNA DE CHILLÁN XVI REGIÓN DE ÑUBLE,,,,,,,,,,,,
2025-10-13 15:01:00,ADQUISICIÓN ROPA DE CAMA Y TOALLAS POR LÍNEAS  PARA HOTELES Y CENTROS RECREACIONALES ADMINISTRADOS POR EL DEPARTAMENTO RECREACIONAL Y GASTRONÓMICO B.1 DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS,,,,,,,,,,,,
2025-10-13 16:00:00,BASES DE LICITACIÓN REMODELACIÓN PISO 12 EDIFICIO NORAMBUENA DEPENDIENTE DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS DE CHILE,,,,,,,,,,,,
2025-10-10 15:00:00,ADQUISICIÓN DE EQUIPAMIENTO TECNOLÓGICO,,,,,,,,,,,,
2025-10-10 15:00:00,CONTRATACIÓN DE CONSULTORÍA PROCESOS VRAF UMAG,,,,,,,,,,,,
2025-10-08 14:00:00,MANTENIMIENTO DE MOTORES FUERA DE BORDA PERTENECIENTES AL PAÑOL ANTÁRTICO,,,,,,,,,,,,
2025-10-08 17:30:00,LICENCIAS DE SOFTWARE PARA PLATAFORMA B.I,,,,,,,,,,,,
2025-12-09 15:01:00,Contrato de Suministro de Carros Bomba Aljibes,,,,,,,,,,,,
2025-12-09 15:01:00,Contrato de Suministro de Carros Cisterna,,,,,,,,,,,,
2025-12-09 15:01:00,C.M DE EPP ESTRUCTURAL NORMA NFPA,,,,,,,,,,,,
2025-10-09 10:00:00,“CONS MANT Y VIG PARQUE CERRO CARACOL CONCEPCION,,,,,,,,,,,,
2025-10-08 12:00:00,“Mejoramiento Plaza Polcura comuna de Tucapel”.,,,,,,,,,,,,
2025-10-06 15:00:00,PPP 30 llamado LP24 Coronel,,,,,,,,,,,,
2025-10-07 11:00:00,RELOCALIZADOS LONCOPANGUE ,,,,,,,,,,,,
2025-10-15 11:00:00,DISEÑO CONJUNTO HABITACIONAL EL MORRO TALCAHUANO,,,,,,,,,,,,
2025-10-23 10:00:00,SERVICIO DE RESGUARDO SECTOR MICHAIHUE 716.,,,,,,,,,,,,
2025-10-27 15:00:00,PPP 33 llamado LP26 Laja,,,,,,,,,,,,
2025-10-27 15:00:00,PPP 32 llamado LP32 Laja,,,,,,,,,,,,
2025-10-27 15:00:00,PPP 32 llamado LP34 Hualqui,,,,,,,,,,,,
2025-10-20 15:30:00,SERVICIO DE COBRANZA EXTRAJUDICIAL Y JUDICIAL DE CRÉDITO SOLIDARIO LEY 19.287 PARA DEUDAS CON PRIMCO DEL 2020 A 2021 PARA LA UNIVERSIDAD DE LOS LAGOS,,,,,,,,,,,,
2025-10-09 17:30:00,EQUIPAMIENTO CARRERA DE KINESIOLOGÍA CAMPUS PUERTO MONTT,,,,,,,,,,,,
2025-10-16 15:30:00,CONVENIO DE SUMINISTRO POR SERVICIO DE ARRIENDO DE VEHICULOS PARA EL TRASLADO DE ALUMNOS FUNCIONARIOS E INVITADOS DE LA UNIVERSIDAD DE LOS LAGOS EN OSORNO Y PUERTO MONTT,,,,,,,,,,,,
2025-10-16 15:30:00,ADQUISICIÓN DE TAPAS PAJARERAS PARA BALSAS JAULAS DE PISCICULTURA LAGO RUPANCO – UNIVERSIDAD DE LOS LAGO,,,,,,,,,,,,
2025-10-06 16:00:00,ADQUISICIÓN DE FLOTADORES PARA BALSAS JAULAS DE PISCICULTURA LAGO RUPANCO,,,,,,,,,,,,
2025-10-13 15:05:00,COMPRA DE EQUIPAMIENTO. CARRERA DE ENFERMERÍA CAMPUS PUERTO MONTT,,,,,,,,,,,,
2025-10-22 15:30:00,CAMBIO CUBIERTA CENTRO DE ACONDICIONAMIENTO FÍSICO,,,,,,,,,,,,
2025-10-21 15:30:00,EQUIPAMIENTO E INSUMOS PARA CARRERA DE TEC. MEDICA,,,,,,,,,,,,
2025-10-10 15:00:00,GESTIÓN PASAJES INTERNACIONALES Y SEGUROS,,,,,,,,,,,,
2025-10-16 17:00:00,OBRAS GENERALES DE MANTENCIÓN Y REMODELACIÓN,,,,,,,,,,,,
2025-10-06 15:00:00,SUMINISTRO E INSTALACIÓN DE AIRES ACONDICIONADOS,,,,,,,,,,,,
2025-10-06 15:01:00,Mantenimiento de Infraestructura de Establecimientos de APS PMI 2025,,,,,,,,,,,,
2025-10-15 15:30:00,CONCESIÓN DE ESTACIONAMIENTO DE ESPACIOS PÚBLICOS,,,,,,,,,,,,
2025-10-06 15:01:00,ADQUISICIÓN E INSTALACIÓN DE KITS SANITARIOS PARA PERSONAS MAYORES ,,,,,,,,,,,,
2025-10-06 15:01:00,MANTENCIÓN SUMINISTRO E INSTALACIÓN DE ELEMENTOS,,,,,,,,,,,,
2025-10-17 15:30:00,SERVICIO DE ASEO PARA ED. CONSISTORIAL,,,,,,,,,,,,
2025-10-13 15:30:00,HABILITACIÓN SONDAJE SSR IÑAQUE-HUILLON,,,,,,,,,,,,
2025-10-09 16:00:00,TALLER PARA VEHICULOS FISCALES DPR LOS RIOS,,,,,,,,,,,,
2025-10-06 16:18:00,SERVICIO DE TELEFONÍA IP DPR ARICA Y PARINACOTA,,,,,,,,,,,,
2025-10-17 15:00:00,MEJORAMIENTO Y HABILITACIÓN SALA RX DENTAL ,,,,,,,,,,,,
2025-11-10 15:00:00,CONSERVACIÓN DE VEREDAS AV. IRARRÁZAVAL COMUNA DE ÑUÑOA BIP 40055459,,,,,,,,,,,,
2025-10-06 15:00:00,CONCESIÓN SERVICIO DE BARRIDO Y LIMPIEZA URBANA,,,,,,,,,,,,
2025-10-13 15:15:00,SERVICIO DE DESMANCHE Y OTROS,,,,,,,,,,,,
2025-10-06 15:00:00,“PRODUCCIÓN Y DESARROLLO Y ACTIVIDADES MASIVAS PARA LAS PERSONAS MAYORES 2025”,,,,,,,,,,,,
2025-10-20 15:00:00,REPOSICIÓN VEREDAS PERIMETRALES distintos sectores,,,,,,,,,,,,
2025-10-20 15:00:00,MEJORAMIENTO DE FACHADAS Y CARTELES DE LOCALES COMERCIALES DE VILLA FREI,,,,,,,,,,,,
2025-10-06 15:00:00,CONST. DE ELEMENTOS VIALES INCLUSIVOS,,,,,,,,,,,,
2025-10-15 20:00:00,SERVICIO DE ARRIENDO PARA LA IMPLEMENTACIÓN HABILITACIÓN INSTALACIÓN CONFIGURACIÓN Y MANTENCIÓN DE CENTRAL DE MONITOREO DE VIDEOVIGILANCIA CON GESTIÓN INTELIGENCIA ARTIFICIAL DETECCIÓN DE PATRONES DE COMPORTAMIENTO ANALÍTICA Y SITUACIONAL E INTEGRA,,,,,,,,,,,,
2025-11-19 15:00:00,CONCESIÓN PARA LA INSTALACIÓN Y EXPLOTACIÓN DE PUBLICIDAD EN BNUP,,,,,,,,,,,,
2025-11-17 15:01:00,MEJORAMIENTO SISTEMA DE LUMINARIAS VIALES SECTOR ORIENTE COMUNA DE ÑUÑOA BIP 40036456,,,,,,,,,,,,
2025-10-10 10:00:00,ADQUISICIÓN DE TARJETAS GIFTCARD DE ALIMENTOS PARA LA MUNICIPALIDAD DE ÑUÑOA 2026,,,,,,,,,,,,
2025-10-14 10:00:00,“SERVICIO DE ASEO DE LOCALES DE VOTACIÓN ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS AÑO 2025 COMUNA DE ÑUÑOA”,,,,,,,,,,,,
2025-10-13 15:01:00,“SERVICIO DE REPARACIÓN MONTAJE Y DESMONTAJE DE CÁMARAS SECRETAS MONTAJE DE URNAS  Y HABILITACIÓN MESAS DE VOTACIÓN  ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS AÑO 2025 COMUNA DE ÑUÑOA”,,,,,,,,,,,,
2025-10-13 15:01:00,“ARRIENDO E INSTALACIÓN DE CARPAS E ILUMINACIÓN PARA LOCALES DE VOTACIÓN   ELECCIONES PRESIDENCIALES Y PARLAMENTARIAS AÑO 2025 COMUNA DE ÑUÑOA”,,,,,,,,,,,,
2025-10-06 15:30:00,"TRABAJOS MENORES EDIFICIO IPS ANTOFAGASTA, CALAMA, TALTAL, TOCOPILLA Y MEJILLONES”  E1/O2/RT9",,,,,,,,,,,,
2025-10-20 15:30:00,SERVICIO DE ASEO IPS LOS LAGOS,,,,,,,,,,,,
2025-10-09 15:30:00,SER. TELECOMUNICACIONES A NIVEL NACIONAL PARA IPS,,,,,,,,,,,,
2025-10-15 15:30:00,SERVICIO SUMINISTRO MATERIAL IMPRESO PARA DIFUSION,,,,,,,,,,,,
2025-10-13 15:01:00,Servicio de Guardias de Seguridad,,,,,,,,,,,,
2025-10-16 16:00:00,Adquisición de equipamiento y softwares especializados UTA 24991,,,,,,,,,,,,
2025-10-09 15:00:00,SERVICIO DE MANTENCIÓN EQUIPOS AIRE ACONDICIONADO,,,,,,,,,,,,
2025-10-06 17:00:00,Servicio Producción de Stand para Ferias y Eventos,,,,,,,,,,,,
2025-10-07 17:00:00,Acopio Retiro y Disposición Final Probetas,,,,,,,,,,,,
2025-10-13 17:00:00,SERVICIO DE ARRIENDO DE COMPRESORES,,,,,,,,,,,,
2025-10-06 18:00:00,CONCESION SERVICIO APARCADERO MUNICIPALIDAD DE SAN RAFAEL,,,,,,,,,,,,
2025-10-06 15:00:00,MEJORAMIENTO ÁREA VERDE SECTOR COOPERATIVA,,,,,,,,,,,,
2025-10-15 17:42:00,Banqueteria y Local Para “Jornada Regional Mejoría De La Equidad En Salud Rural 2025”,,,,,,,,,,,,
2025-10-13 16:00:00,ARRIENDO DE PLATAFORMA DE GESTIÓN ESCOLAR INTEGRAL,,,,,,,,,,,,
2025-10-16 16:00:00,SERVICIOS EN PRENSA ESCRITA DIGITAL Y RADIO,,,,,,,,,,,,
2025-10-15 17:00:00,ADQUISICIÓN DE MATERIAL NO FUNGIBLE 2025,,,,,,,,,,,,
2025-10-14 13:00:00,Mantención de Áreas Verdes y Plantas de Interior,,,,,,,,,,,,
2025-10-07 16:00:00,IMPRESIÓN HOJAS DE RESPUESTA PAES INVIERNO 2027,,,,,,,,,,,,
2025-10-16 16:00:00,Servicio de Impresión de Folletos Invierno ,,,,,,,,,,,,
2025-10-07 16:00:00,SERVICIO DE SUMINISTRO DE TÓNERS Y CONSUMIBLES,,,,,,,,,,,,
